UniqueCount	AmbigCount
1424	0
1359	2666
79	2666
17329	0
26	4223
0	5104
5	4890
1	4975
5	4288
4	4931
15	4979
0	5067
1432	0
64	0
717	1804
1	1710
0	1674
0	1688
0	1690
12	869
345	874
3542	0
743	0
108	0
0	1589
54	2260
327	2260
1607	0
0	1542
702	3796
0	3472
12	3355
0	2724
4	3618
0	2445
0	2240
2	2655
87	2517
93	726
0	726
14	556
360	556
1456	0
24	0
1277	0
35	348
383	1274
138	1033
200	436
4032	0
1841	0
280	0
5667	0
16	0
2137	300
0	300
115	6002
2	5535
90	6002
0	5535
1	4755
944	0
1175	0
2	1412
0	1496
1	1474
60	1477
500	0
7578	0
148	0
4814	0
0	1367
56	1367
399	68
2	0
2	1
176	68
0	0
65	1
2052	0
13019	0
95	0
0	0
5	84
260	84
13	642
6	622
0	571
0	577
10	577
0	571
0	557
0	575
8	614
0	614
184	0
11988	0
734	0
393	0
1965	0
8197	510
2	510
1893	0
16	864
133	913
1	913
37	509
3796	0
5	13022
101	13496
1575	13483
0	0
9	0
14	2480
0	2480
265	0
51	0
19	0
6	0
6	13
0	13
1	0
411	5164
0	5155
225	111
1	3998
0	3989
5550	0
1036	0
85	12525
14	12525
74	1981
12	1981
0	1915
3430	0
186	761
11	761
241	0
1997	0
201	0
47	0
36	4208
1	4208
225	4161
0	20506
0	20506
1020	0
182	0
1804	0
16	1132
253	1132
24248	36
1423	0
1995	2155
148	2155
2117	0
784	0
1	1557
5	1523
0	1595
136	1558
0	1560
0	1598
0	1598
0	1562
0	1595
0	1562
0	1562
0	1530
0	1516
0	1516
0	1513
0	1532
0	1516
0	1516
1337	6328
10	6328
68	3153
38	3153
11544	0
4579	9664
6	9580
7	9651
2	9666
0	9663
2	9651
2	9648
3548	0
1098	0
0	0
0	0
0	0
0	0
857	3173
0	2275
1	3274
4	849
14	712
140	1060
6262	0
5	0
22	0
0	0
330	0
175	14358
0	14358
1200	0
2068	0
2861	0
243	0
0	0
16	479
40	479
14	299
5	269
0	248
13	292
0	216
0	251
0	389
7	371
0	283
2333	0
2	3
1408	3
1	1057
0	912
3	1055
0	910
18	0
479	180
0	14
0	14
2324	175
50	3
47	0
0	929
0	971
4	1041
5	1139
0	1040
16	1183
0	1023
17	1110
21	1044
0	1035
24	1146
0	1173
1	1159
7	0
0	0
33	598
1	598
7	513
1693	0
852	0
12	0
14	16767
3	15707
123	17036
0	18174
0	15576
1	14860
3	16198
18	16408
5	16226
15	17510
58	3382
827	3472
1	942
0	1011
0	858
0	31395
331	1567
320	6867
0	904
5	7242
9	7579
7	7496
0	7574
0	5955
225	6
28	6456
0	5285
0	6443
5	6366
20	6387
1	262
19	262
4	88
47	54
0	54
53	559
123	3292
18	1088
0	976
7	265
230	63
29	470
11	470
46	1377
54	688
0	808
0	1070
197	445
1	2065
4	2002
8	934
24	1232
1	1048
23	1148
5	1106
19	1011
13	1104
53	1002
11	261
9	11
15	1006
3	7791
70	2934
1	2407
89	1111
52	1106
1093	980
1	60
0	698
3	881
17	293
126	43
434	30674
194	34202
258	2403
0	937
0	943
0	923
0	926
175	420
22	0
75	407
0	851
0	837
0	857
0	840
27	683
23	508
14	1151
15	1117
3	1126
1	1382
2	1106
0	1238
2	963
0	998
9	895
0	1096
51	195
12	3166
173	3224
7	3168
6	3276
0	3365
7	3226
0	3303
0	3222
0	3112
1	3064
27	3221
223	0
0	538
1	1352
651	12998
2	3439
0	3599
88	3860
15	3477
0	22
94	2573
284	1
0	1311
187	1504
42	2977
272	1209
199	243
74	262
119	428
19	334
65	529
879	4154
16	14131
6	12910
3	13259
0	14221
41	14040
42	14091
3	54
75	112
9	495
2377	4424
56	2918
8	2719
1	2847
830	14046
266	3014
56	94
30	669
0	702
0	963
2006	1163
0	74
0	71
0	35
0	50
0	35
0	44
4	88
10	31
7	45
191	153
0	42
0	145
0	1034
0	772
167	32308
191	2778
2	385
0	386
189	2398
0	961
34	879
29	878
388	109
38	311
39	301
7	248
0	25
84	128
5	425
0	381
1	423
42	246
17	265
1185	17854
35	2433
331	0
349	2078
212	486
0	38
4	27
0	37
123	248
1	468
1	468
0	2952
5	2934
21	2849
2825	0
0	1012
0	1169
13	965
0	900
0	725
0	1174
75	944
66	6141
3	6695
285	6250
695	6656
5	5916
0	9253
0	9253
44	7167
9	6130
14280	0
2524	0
1	0
14	906
1	844
0	555
0	413
0	413
7	412
0	413
0	0
5	3
0	3
5	0
2625	0
159	0
86	0
554	0
55	0
3654	0
3541	0
6271	0
9291	0
15	209
0	1195
929	1164
3925	0
10	588
0	859
0	858
1	850
484	5391
8	5391
0	16956
68	17081
626	17430
2	17418
0	16976
34	15857
2	11350
7	13614
513	0
82	439
489	531
67	531
477	3100
23	3100
1114	0
1269	0
0	838
0	890
3	852
1	1829
251	2362
2	1530
0	1503
0	1809
18	1520
0	1638
19	1209
304	1757
8615	0
6	2737
930	2737
193	242
359	321
100	635
151	1586
526	5259
15	191
14	485
6	391
24	258
156	5581
690	1186
24	495
22	1566
26	1485
15	257
52	443
31	358
82	1668
13	713
18	2599
3	2373
46	3069
14	841
51	849
14	324
0	135
0	135
5	67
74	941
593	2613
46	985
372	3791
62	129
437	3654
0	2090
0	2273
0	2152
695	386
6	11059
30	10959
64	11160
5	2703
12	2271
15	2137
1	2013
21	187
14	3088
1	3113
0	2377
2	3020
0	2986
0	2343
23	3040
0	3031
0	3110
0	3001
0	3077
0	3094
0	3014
0	2803
5	2806
6	3017
0	2999
104	155
194	297
17735	1406
17	200
1	4
66	340
48	345
0	4
3	3217
2	2992
19	2532
1	2798
4	2899
29	2944
32	3078
0	3204
2730	0
21625	0
7	891
13	984
23	1031
0	802
0	884
35	508
166	446
1	868
7	870
3	572
0	390
0	637
576	2067
500	5100
107	760
24	351
41	419
34	40
4896	2715
457	2840
25	3
1382	5402
15	274
93	82
56	376
606	6361
7	350
54	916
26	18380
121	17911
90	17762
0	18487
6	15785
57	15750
21	1189
0	1351
2	1204
4	1083
0	1292
5	1296
9	1091
53	466
358	24834
114	1606
22	117
999	141
326	135
28	3217
26	58
3	1253
4	1513
112	416
2231	0
7	172
1	160
0	174
15	159
0	7
0	3
0	3
0	7
228	1762
4	1762
24	823
127	520
34	864
376	6216
347	102
47	2
57	172
67	1438
11	1382
2	170
61	227
37	583
264	6504
469	856
4	856
88	381
16	536
367	409
580	536
570	28
0	660
56	698
9	683
2	0
2	118
1	111
0	107
0	91
0	109
0	108
1	92
0	76
0	79
0	77
0	86
0	82
1595	0
553	1281
981	1772
2	2996
31	4099
70	4099
37	2006
85	2783
13	2176
0	3888
5	3826
100	3871
0	3831
51	4444
1	4377
594	4409
1	0
230	0
2126	4170
56	4183
0	4157
0	4057
0	14195
30	14067
0	14046
3	14139
0	14024
0	14139
2	14192
1	14175
1	14176
24	14131
8	14195
6002	0
4	1791
61	900
163	1725
132	1752
106	3314
0	3314
9	3310
106	3311
0	3314
9	2912
0	2912
436	0
305	3111
0	3109
6	3196
0	3108
0	3106
0	3194
1	2550
520	0
1	7166
2	7255
118	6437
458	0
0	2615
1	2615
0	1941
105	0
128	339
8	339
71	280
2	245
1	279
0	279
0	278
708	0
1222	0
651	0
14794	0
298	0
17	1282
0	1418
0	1222
12	1251
0	1245
0	1222
0	1224
7830	0
21	0
32	0
10	294
0	294
52	0
87	0
32	1011
609	1011
242	0
19	3660
2	3246
175	3780
0	3731
0	3730
3074	0
194	0
18841	0
0	40
0	42
0	36
0	25
0	0
3813	0
6416	0
7333	0
0	9969
1	10332
0	7654
0	8017
165	7514
106	0
25	0
76	0
3834	2644
0	2643
9375	0
327	0
1193	2831
119	2831
24	1077
0	1139
5	1125
16	1116
3	1077
7	1019
35	1134
57	0
2999	0
34	2983
57	3693
2	3701
2215	0
4	4384
0	4383
0	4372
0	4383
164	1657
12188	0
0	4774
0	4583
2581	4774
11	4502
1912	4502
378	2436
0	2436
0	1618
1	1367
0	1532
101	0
14	150
6	161
0	162
1455	0
159	0
7040	0
17720	0
0	217
12	232
2	248
2	241
5	18
0	18
4951	0
5477	0
46	0
3851	0
32	4900
21	4821
1	5086
1993	0
6415	0
5669	0
7	128
8	128
93	0
2324	0
1407	0
7	2549
13	2303
37	2202
4127	0
4714	0
169	0
25	3
52	247
48	65
5833	10063
1744	2330
8	676
274	2054
0	0
27	319
61	1681
116	1643
2	1632
191	1
8	7
0	0
2	54
0	141
58	164
6	864
2	848
0	929
42	892
1	211
148	22
188	5666
33	5666
60	5666
92	977
23	977
151	588
596	52
126	0
58	824
16	65
21	440
936	1392
0	662
13	2692
0	2506
0	2689
0	2567
102	1492
0	304
3	20
6	111
874	277
28	65
278	1
1	24939
137	2181
231	2396
173	153
20	0
2199	0
0	0
0	0
33	0
0	1
0	1
0	1
0	1
0	0
242	0
3	0
2	2338
146	3108
10	3108
2	0
750	32
589	3339
94	3843
53	3844
1494	22305
1	22318
1624	22287
0	0
17	2094
0	2347
1	2337
3	2275
8	2133
0	626
10	626
75	0
559	0
0	847
6	847
179	0
1114	1648
0	1648
0	11376
5	11376
11815	0
1240	111
3099	0
0	0
0	0
101	0
1761	0
981	0
0	1081
2	1069
0	201
0	158
0	961
0	947
1820	0
0	0
5	111
3	892
1	908
0	911
7	908
0	40
9	40
1	0
426	3721
110	3160
41	3778
401	0
412	153
2	0
138	159
53	222
1035	253
90	327
1044	7074
1	7074
0	1
0	1
8141	0
98	0
509	0
0	2462
0	2462
3	0
0	0
2	0
9	0
1841	0
474	0
1198	0
11	0
1560	0
389	0
51	0
414	0
1	0
4	4110
124	5226
0	5226
340	1949
0	2286
0	2281
0	2286
0	2286
8	1310
271	1310
552	0
593	0
366	12593
103	89
277	2313
183	27589
9	227
1	206
0	274
0	230
16	160
32	627
93	2465
77	0
26	405
234	5111
0	113
78	172
37	446
118	2079
1315	21455
54	787
4	726
0	802
181	1419
0	44
62	3004
162	1947
2	1477
3	1403
1	44
323	1545
283	25624
116	3109
14	4278
65	4285
0	4288
51	4683
3	3928
345	3231
214	2093
716	0
11	395
41235	17677
655	6554
601	0
0	0
3286	0
25	101
11	124
0	65
0	118
0	71
6	11
3858	15332
894	28545
54	607
6465	4234
39	3241
34	3402
1309	19858
114	0
171	0
61	493
0	0
6	61
413	1638
11	379
0	22
58	4133
20	554
1725	546
12	258
172	53
275	18884
189	2353
230	29399
243	897
6	8
8	2612
0	2549
15	2411
4	2630
0	0
45	0
0	3663
293	3391
5	3624
151	3366
276	3378
246	105
259	4531
72	713
0	0
64173	0
0	0
5	89953
0	0
60664	5322
0	0
0	0
0	0
32644	2423
0	0
0	0
0	0
0	0
0	0
211048	47838
0	0
0	0
70076	0
2	0
10120	0
98098	0
128966	0
1	0
19265	0
0	0
8847	0
84189	0
1	0
3	0
0	0
102977	0
42300	17936
0	0
0	0
8874	0
0	0
52	322
27	90
152	1412
23	433
18	1057
0	792
37	825
287	2054
141	465
12	34
1	545
144	1131
16	503
320	546
25	364
68	1304
19	2948
3	2932
2	2808
5	2904
5	2862
0	3043
100	669
0	20
15	25654
193	89
241	488
974	0
0	259
126	259
4271	0
385	0
14	1700
0	1632
70	462
100	550
11	140
33	758
2	26
0	24
1	2331
185	3066
283	3653
15	63
118	3356
941	2016
14	67
2	403
125	779
51	527
10	125
548	2981
770	22
33	324
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	64
51	0
0	302
0	248
16	185
20	178
0	23
0	23
0	23
0	0
52	1
5	11
30	0
0	0
2	0
2	0
0	0
0	0
0	0
15	0
4	0
0	0
0	0
1	0
112	48
16	0
40	4
0	0
0	0
0	0
103	121
139	51
0	0
6	0
0	0
0	0
1	0
192	96
0	0
22	12
2	0
0	0
0	3
0	3
0	3
0	3
82	2
0	0
0	0
64	1
117	2
38	32
0	21
0	21
0	61
0	61
0	61
19	1
0	0
0	55
0	55
0	0
0	26
0	26
0	26
0	0
0	26
0	26
0	0
0	26
0	26
0	26
0	26
0	0
0	26
0	26
0	26
0	0
0	0
8	154
132	3
1	38
814	88
0	0
0	0
0	0
0	0
0	0
43	68
0	0
0	0
0	0
0	2
0	0
1	20
0	1
15	35
3	14
1	57
1	180
0	125
21	132
0	4
0	4
0	4
932	38
0	0
0	0
0	0
0	1
204	4
0	0
5	0
0	0
4	0
0	4
0	3
1	84
4	84
6	72
1	0
75	10
0	144
0	3
0	6
0	6
0	0
0	7
0	7
7	0
0	0
0	0
0	0
0	113
0	113
377	0
105	699
25	240
18	48
0	36
0	0
2	436
32	135
0	0
120	569
63	9
21	0
9	313
0	234
30	240
75	0
0	0
0	0
179	29
107	3
0	0
0	0
0	0
93	263
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
18	1
26	1
0	1
0	2
6	2
8	272
174	270
304	116
0	0
0	0
0	0
0	1
0	1
0	0
0	0
56	20
0	0
0	0
0	0
0	0
0	0
0	0
317	8
0	0
1	16
0	0
13	7
2	0
0	0
888	94
55	123
28	188
2	0
369	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
70	84
3	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
129	57
0	0
2	115
12	121
461	527
3	103
5	122
0	1
0	619
0	619
100	103
21	1313
39	1345
14	0
0	0
0	0
3	0
0	0
11	2
0	0
55	30
4	0
121	202
0	172
1	211
7	183
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
71	61
0	5
0	5
0	1
0	5
0	5
0	5
0	5
0	5
0	5
14	200
58	523
39	575
24	42
156	3988
15	5600
11	5482
499	5311
10	251
4	1019
0	30
0	17
0	3
1	95
0	134
0	133
1	133
53454	0
755	0
2705	0
16	92
6	93
5	84
1	84
1739	0
2084	0
563	0
0	14374
0	14374
0	0
0	0
84	0
574	1970
71	1970
0	0
3405	0
1411	0
1562	0
260	0
123	8769
6	8769
251	0
92	14345
83	14345
235	0
474	0
17322	0
6701	0
1531	0
31	0
3714	0
2447	0
538	0
0	4693
3	3355
0	4688
6	0
475	8383
68	8403
106	8379
681	8405
0	8405
8241	0
0	22021
0	21996
224	21846
8	21427
75	12222
35	11751
169	14647
2	0
1795	0
210	1280
0	1280
3	0
16	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	29
0	32
0	38
0	36
3	32
0	33
0	22
0	22
0	22
0	22
0	22
0	20
0	28
986	2
2	2
15321	0
408	0
103	0
7183	0
8	244
0	486
3	452
77	1894
0	2622
0	2448
9	2614
7	1803
0	1790
0	0
12	14919
460	14919
3	3
139	0
1	3
857	0
482	0
647	0
0	1019
2	1135
233	1135
0	1811
2	1713
139	1813
729	0
11785	0
4	923
0	1077
45	1109
0	749
0	889
50	1349
2	961
3	980
32	1161
1137	0
228	0
4331	0
510	0
9	2249
0	2825
1204	2755
2717	10477
0	10477
446	3824
0	3824
0	3824
0	3824
0	3824
0	3824
0	3824
0	3494
137	0
13	287
18	287
16092	0
471	0
3007	0
27	93
2002	0
7	1208
77	1153
12	1513
59	1508
0	1162
11	1261
6	1313
6	1328
44	1317
5	1277
91	1362
13	1457
1	1253
32	1304
2	1268
5	1315
4	1302
0	0
0	0
0	0
1134	0
214	0
3	0
48	2076
23	2076
0	28
0	28
367	0
115	3
696	3
0	0
33	0
10	0
22	0
59	0
456	0
11	0
8	504
1	627
21	730
313	0
1346	2571
1	2571
1944	0
4210	0
159	13877
52	13877
3661	93
197	0
0	0
0	0
264	0
10	0
472	0
24	0
439	0
7085	0
6785	6284
0	6284
1	1165
38	1165
2231	0
7	1045
4	1045
2347	8021
793	4136
24	531
6	1
48	294
8	504
0	4695
0	4809
0	4724
0	4646
0	4246
0	3791
65	3249
0	4357
9	4445
0	4456
0	3682
50	949
16	494
493	65
48	31
993	2830
32	288
0	1696
2	1784
5	1876
83	543
104	640
48	507
34	172
266	1992
130	14
221	239
313	652
4	349
0	590
1	582
0	594
10	578
46	364
59	373
63	31
10	43
25	87
10	120
64	2
122	173
0	2752
0	2874
0	2691
1	2682
0	658
0	231
14	267
1	272
0	378
0	354
14	112
513	450
7	142
0	3833
0	3679
0	3629
0	3465
0	3848
0	3925
0	3909
0	3830
0	3947
8	3804
16	3914
40	3835
12	3652
0	3848
0	3925
0	3910
0	3838
0	3952
2	3926
1	3585
4	3751
0	3582
3	212
1	162
15	361
3	341
1	773
5	787
1	795
13	1009
0	911
3	497
0	504
1	702
16	85
87	119
136	0
43	707
0	8708
24	10467
3	808
7	839
165	2378
676	1515
55	628
7	581
0	35
7	481
0	756
0	1017
11	248
222751	0
1792	0
6	76
27079	526670
396	2
0	84
94	0
0	0
4	526670
0	84
17	75
4	66
0	714
6	753
2	810
1	701
1	930
28	993
0	765
2	861
358	0
2783	1810
59	244
1	116
0	119
0	128
3	146
4	136
3	134
0	78
10	378
4	396
0	389
0	81
4	101
0	89
0	96
0	79
432	3198
188	127
1	2098
20	2126
303	737
43	642
0	653
50	701
946	2414
6	38
9	164
52	120
1006	1362
37	504
144	325
55	154
1714	8031
25	579
4	2695
7	3045
192	3533
935	187
5	195
123	229
66	78
69	127
10	751
37	570
7	159
186	622
1661	5479
65	152
346	427
17	433
3	442
0	518
1	432
3	749
0	730
6	373
1815	0
2765	0
12	0
2505	0
5	0
0	2689
2	3060
30	2722
1368	3956
0	3972
0	3971
0	3986
0	3966
0	3987
0	3766
0	3752
0	3692
87	3771
1464	0
1159	3242
54	3242
4646	0
3658	0
8740	0
16	4701
0	4701
0	3091
0	660
0	666
4	501
60	439
31	0
3213	37
12	0
55	986
43	549
12	1036
573	12212
48	12212
735	0
69	1973
5	1673
18	1692
187	1894
0	1015
42	1015
311	0
3304	0
8	5446
0	5452
0	5029
2214	0
50	0
1998	0
173	0
1785	166
655	0
4	580
2	583
0	583
34	5753
1	5753
3432	0
20	0
85	23661
28	23661
2720	0
619	0
1970	0
26117	0
8	0
2	0
0	4
0	4
469	0
2025	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	20
0	22
0	22
0	0
17	0
0	0
0	0
0	0
0	329
1	326
15	315
13	319
16	0
725	2432
25	2442
40	2535
0	2588
179	2528
4	0
1	0
4	34
8	34
129	0
4	7
0	7
124	0
62	0
2490	27371
0	26902
0	27053
0	21665
0	0
0	0
32	3239
74	2017
15	2899
5	3064
0	2882
0	2638
46	1402
100	2960
142	3363
1	42
276	1434
0	4
0	43
2	1973
98	1684
41	1174
96	2045
7	3331
122	3325
56	2365
60	42
37	3041
0	1155
0	1155
2826	1153
0	2136
1	2068
0	2259
0	2336
168	2724
25	2358
0	1935
0	2133
0	2204
20	2095
7	2334
9	2634
1	1944
0	2141
1	1955
185	2243
0	2210
0	2224
5350	0
0	2858
0	3375
543	3383
0	3852
2168	0
17190	0
1693	0
36	0
0	0
0	0
0	0
272	0
9887	0
2	4
5	3914
1	4007
1	3887
2	3313
0	2927
1	3505
0	2864
116	546
171	8
130	0
0	7
20	1503
8	124
27	19
0	2806
52	2875
2	2266
25	18
3	5009
0	5039
0	5119
0	4152
4	4643
0	4526
2	183
44	33
114	1877
109	119
7	1322
120	1126
35	1004
2	2118
16	2244
1	2078
0	2157
3	2454
15	2035
13	1923
83	22
40	523
31	3
3	605
716	3138
5	21
120	3646
88	20
379	34
2	4523
2	4325
0	4647
15	4590
0	3701
2	4275
0	4201
0	3625
615	1938
842	805
0	263
0	434
0	289
19	457
14	345
788	571
791	1
449	966
318	1032
61	32
0	256
0	256
3292	106
1014	0
1201	0
3205	4535
182	39
126	0
282	64
45	16
28	1
106	7
9	1032
0	1106
0	1049
0	1064
63	4144
0	4144
1160	30798
707	30797
475	163
60	16
44	62
0	498
0	300
0	526
2	1162
1	1194
5	1259
15	1203
0	1204
0	1323
1	1005
0	516
0	524
3	508
0	507
399	513
1	520
3	383
2450	11149
10	11149
6253	57
1956	0
65	34896
0	42196
688	41834
10	0
912	673
398	233
552	549
651	66
78	0
34	0
67	16
503	5
128	121
297	0
124	0
6	48
1068	2036
6	309
555	1838
118	302
19145	0
15	0
2	1202
15	1184
37	509
19	420
47	502
0	564
78	238
34	488
20	535
11	6
0	982
1	980
0	995
0	987
0	1007
8	1005
0	988
232	2852
40	2771
1	2902
63	13836
44	13631
52	11018
0	11480
13	10058
20	11149
158	1180
324	13878
12	13866
1664	9638
31	32
32	3613
7	31670
0	5
1036	4747
153	2028
375	711
109	67
18	571
769	4404
180	817
5	33410
17	35022
20	35415
36	35120
109	35006
0	35459
47	780
1	13106
30	14877
0	0
217	63
0	0
1079	0
3	0
11	0
6	110
7	118
0	113
0	124
136	0
384	0
0	0
1848	1
134	0
1	7366
138	7366
241	11628
13	11627
15	11505
0	1642
28	1642
1	1642
1	1168
24	0
52	0
165	0
107	499
11	499
0	17045
0	17919
4	16025
29	16512
8	16956
0	17139
0	18013
12	16417
2	680
0	714
141	275
0	0
1684	0
48	480
19	480
7	10190
2	10190
2	10190
0	8252
0	8750
3	8203
14	8217
0	8329
0	8827
13	8236
78	8242
0	0
65	0
128	0
7600	0
2508	0
88	1522
5	1522
86	0
93	0
84	3552
10	5158
12	5162
46	5162
7443	0
117	2453
0	607
0	2454
3	2453
0	2450
0	2446
10420	0
0	795
5	370
0	531
1	177
28	177
0	0
7	98
37	98
253	0
30	10028
1824	10028
855	0
10	0
22	522
2	563
0	585
0	590
0	584
4	598
245	0
72	40679
1075	40621
856	40679
0	11
0	11
16	738
90	738
1356	0
0	0
123	676
0	676
1	1122
26	1122
2	0
0	7
0	7
0	0
79	0
1578	105
2	0
151	1048
81	998
7	1310
46	984
1	835
3	867
22	1
63	0
32	112
22	928
11	912
1	63
30	105
1	1384
178	1560
8	1320
0	1287
3	1125
0	1075
3	377
5	1107
3	1099
6	1133
10	5
62	1486
0	1006
20	930
124	0
96	0
12	3995
1	3908
79	4215
31	4129
23	0
2	0
0	15
0	15
0	0
0	0
308	228
5	234
1	234
1	234
4	234
1961	0
250	0
2	1981
2	2147
0	1999
0	2129
0	1999
0	1984
0	1998
0	2002
155	0
725	1806
22	1806
12	1724
3948	0
1323	2450
362	2450
139	3208
28	2692
3	3201
95	3207
8	2540
0	2911
61	568
9	568
1274	0
94	0
4436	0
1808	0
2	0
11	0
8	0
0	0
1049	0
27	7743
73	7743
1243	0
3	362
0	385
5	378
0	394
1	368
0	396
5	3
1	217
46	446
143	379
2553	0
22	2977
91	2977
6294	0
65	791
14	791
4	635
73	2395
15	2089
0	1865
40	2173
131	6056
0	6056
0	23
3	23
25	3618
0	3625
0	3244
0	575
21	575
28	0
10	0
883	0
22	0
413	0
280	7812
629	7812
45	0
24	0
47	0
45	0
2	0
1	79
3	90
0	87
3625	0
753	6475
65	6475
961	0
10943	0
221	0
28	1738
20	1527
0	1724
1	1694
0	1519
3	1692
3	1692
76	0
70	0
28	0
171	4883
226	4883
27	4333
275	4333
12	3776
4	0
11	0
0	1063
5	1063
0	1094
264	1068
0	1089
0	1070
0	1065
6	1056
14	0
17	0
19	0
17	10
10	10
31	7805
435	7805
0	0
307	38
40	38
5317	0
2592	1365
185	1365
57	495
0	495
2	495
12	0
2184	0
5125	0
46	0
18	13500
0	18420
6	16867
30	18302
9	18307
71	18298
124	17458
53	18320
1751	0
72	0
64	0
23	321
0	321
370	0
27	1992
0	1982
0	1993
0	1974
0	1972
9	1974
2	1986
2	1984
0	1987
0	1987
0	1987
1	1986
0	1985
3	1983
1	1978
10	1931
21	1922
1	1819
2	1808
40	924
0	1887
0	1636
33	1331
379	0
676	0
13	4432
1	4440
4	4198
0	4333
0	4197
2	0
5	0
81	3291
49	3291
931	0
93	0
201	2028
0	2028
0	1778
77	8447
371	8447
75	8438
3	8436
0	554
0	972
2	922
0	980
0	969
0	975
0	973
0	967
0	976
0	964
0	977
0	965
0	647
0	678
0	536
0	539
0	507
0	513
0	535
0	534
0	535
0	543
0	544
0	812
0	813
0	808
0	846
0	972
1	791
3077	1326
243	1326
3	3012
1	3012
15	3012
101	3012
0	771
1	773
0	766
0	807
0	805
16	795
0	802
50	7358
6	7357
247	7355
45	2053
0	2053
2	2033
0	0
295	0
5	5664
0	5792
0	5774
0	2158
0	2140
0	2186
43	5758
0	5758
0	0
10	0
0	15
0	28
0	29
2	25
0	29
0	30
0	30
0	30
10	0
43	0
14	890
0	890
18	890
8	0
52	0
126	20936
214	20936
2	20830
0	21293
0	21817
19	19967
0	21354
72	20820
119	0
6	1476
14	1476
0	1485
0	1476
1	1477
5	1508
30	1507
0	1474
0	1474
46	107
0	1476
27	2306
47	2306
122	0
0	1136
9	1148
50	1148
79	0
22	0
0	59
8	59
1622	0
1	980
3	1127
0	1132
14	1124
0	1116
36	1115
2	1055
13	1038
38	994
113	0
1	757
17	757
2	734
236	733
886	13207
280	12792
0	13234
6	13211
10297	0
2	0
94	11717
0	12511
1	11922
43	0
316	13707
14	13707
203	0
26	0
15	2193
394	2193
36	0
99	0
9	1284
24	1284
1	34476
0	34476
1664	35757
7	34867
1	35061
1024	33802
0	0
0	0
98	0
6	20
14	20
1071	0
49	825
8	825
